ENSEMBL	GO_ID	Level	Category	GENE_ID	EVIDENCE	SYMBOL
ENSG00000012048	GO:0045814	7,8,9	negative regulation of gene expression, epigenetic	672	IMP	BRCA1
ENSG00000012048	GO:0045833	4,5,6,7	negative regulation of lipid metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0045892	7,8,9,10	negative regulation of DNA-templated transcription	672	IDA	BRCA1
ENSG00000012048	GO:0045893	7,8,9,10	positive regulation of DNA-templated transcription	672	IBA	BRCA1
ENSG00000012048	GO:0045893	7,8,9,10	positive regulation of DNA-templated transcription	672	IDA	BRCA1
ENSG00000012048	GO:0045893	7,8,9,10	positive regulation of DNA-templated transcription	672	IEA	BRCA1
ENSG00000012048	GO:0045893	7,8,9,10	positive regulation of DNA-templated transcription	672	IMP	BRCA1
ENSG00000012048	GO:0045922	5,6,7,8,9,10	negative regulation of fatty acid metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0045926	2,3,4	negative regulation of growth	672	IMP	BRCA1
ENSG00000012048	GO:0045930	4,5,6	negative regulation of mitotic cell cycle	672	IBA	BRCA1
ENSG00000012048	GO:0045930	4,5,6	negative regulation of mitotic cell cycle	672	IEA	BRCA1
ENSG00000012048	GO:0045930	4,5,6	negative regulation of mitotic cell cycle	672	IMP	BRCA1
ENSG00000012048	GO:0045930	4,5,6	negative regulation of mitotic cell cycle	672	NAS	BRCA1
ENSG00000012048	GO:0045934	4,5,6,7	negative regulation of nucleobase-containing compound metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0045935	4,5,6,7	positive regulation of nucleobase-containing compound metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0045935	4,5,6,7	positive regulation of nucleobase-containing compound metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0045935	4,5,6,7	positive regulation of nucleobase-containing compound metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0045935	4,5,6,7	positive regulation of nucleobase-containing compound metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0045944	8,9,10,11	positive regulation of transcription by RNA polymerase II	672	IBA	BRCA1
ENSG00000012048	GO:0045944	8,9,10,11	positive regulation of transcription by RNA polymerase II	672	IDA	BRCA1
ENSG00000012048	GO:0045944	8,9,10,11	positive regulation of transcription by RNA polymerase II	672	IEA	BRCA1
ENSG00000012048	GO:0045944	8,9,10,11	positive regulation of transcription by RNA polymerase II	672	IMP	BRCA1
ENSG00000012048	GO:0046394	6,7	carboxylic acid biosynthetic process	672	IEA	BRCA1
ENSG00000012048	GO:0046394	6,7	carboxylic acid biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:0046599	4,5,6,7,8,9,10,11	regulation of centriole replication	672	NAS	BRCA1
ENSG00000012048	GO:0046600	4,5,6,7,8,9,10,11,12	negative regulation of centriole replication	672	NAS	BRCA1
ENSG00000012048	GO:0046605	4,5,6,9	regulation of centrosome cycle	672	NAS	BRCA1
ENSG00000012048	GO:0046606	4,5,6,7,8,9,10	negative regulation of centrosome cycle	672	NAS	BRCA1
ENSG00000012048	GO:0046890	5,6,7	regulation of lipid biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:0048514	4,5,6,7,8	blood vessel morphogenesis	672	IMP	BRCA1
ENSG00000012048	GO:0048518	1,2,3	positive regulation of biological process	672	IBA	BRCA1
ENSG00000012048	GO:0048518	1,2,3	positive regulation of biological process	672	IDA	BRCA1
ENSG00000012048	GO:0048518	1,2,3	positive regulation of biological process	672	IEA	BRCA1
ENSG00000012048	GO:0048518	1,2,3	positive regulation of biological process	672	IMP	BRCA1
ENSG00000012048	GO:0048519	1,2,3	negative regulation of biological process	672	IBA	BRCA1
ENSG00000012048	GO:0048519	1,2,3	negative regulation of biological process	672	IDA	BRCA1
ENSG00000012048	GO:0048519	1,2,3	negative regulation of biological process	672	IEA	BRCA1
ENSG00000012048	GO:0048519	1,2,3	negative regulation of biological process	672	IMP	BRCA1
ENSG00000012048	GO:0048519	1,2,3	negative regulation of biological process	672	NAS	BRCA1
ENSG00000012048	GO:0048522	2,3,4	positive regulation of cellular process	672	IBA	BRCA1
ENSG00000012048	GO:0048522	2,3,4	positive regulation of cellular process	672	IDA	BRCA1
ENSG00000012048	GO:0048522	2,3,4	positive regulation of cellular process	672	IEA	BRCA1
ENSG00000012048	GO:0048522	2,3,4	positive regulation of cellular process	672	IMP	BRCA1
ENSG00000012048	GO:0048523	2,3,4	negative regulation of cellular process	672	IBA	BRCA1
ENSG00000012048	GO:0048523	2,3,4	negative regulation of cellular process	672	IDA	BRCA1
ENSG00000012048	GO:0048523	2,3,4	negative regulation of cellular process	672	IEA	BRCA1
ENSG00000012048	GO:0048523	2,3,4	negative regulation of cellular process	672	IMP	BRCA1
ENSG00000012048	GO:0048523	2,3,4	negative regulation of cellular process	672	NAS	BRCA1
ENSG00000012048	GO:0048545	4	response to steroid hormone	672	IMP	BRCA1
ENSG00000012048	GO:0048583	2,3	regulation of response to stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0048583	2,3	regulation of response to stimulus	672	NAS	BRCA1
ENSG00000012048	GO:0048584	2,3,4	positive regulation of response to stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0048585	2,3,4	negative regulation of response to stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0048646	2,3,4	anatomical structure formation involved in morphogenesis	672	IMP	BRCA1
ENSG00000012048	GO:0048731	3,4	system development	672	IMP	BRCA1
ENSG00000012048	GO:0048856	2	anatomical structure development	672	IBA	BRCA1
ENSG00000012048	GO:0048856	2	anatomical structure development	672	IEA	BRCA1
ENSG00000012048	GO:0048856	2	anatomical structure development	672	IMP	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	IBA	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	IDA	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	IEA	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	IMP	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	NAS	BRCA1
ENSG00000012048	GO:0050789	1,2	regulation of biological process	672	TAS	BRCA1
ENSG00000012048	GO:0050793	2,3	regulation of developmental process	672	IMP	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	IBA	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	IDA	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	IEA	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	IMP	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	NAS	BRCA1
ENSG00000012048	GO:0050794	2,3	regulation of cellular process	672	TAS	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	IBA	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	IDA	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	IEA	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	NAS	BRCA1
ENSG00000012048	GO:0050896	1	response to stimulus	672	TAS	BRCA1
ENSG00000012048	GO:0051052	5,6,7	regulation of DNA metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0051052	5,6,7	regulation of DNA metabolic process	672	NAS	BRCA1
ENSG00000012048	GO:0051054	5,6,7,8	positive regulation of DNA metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0051055	5,6,7,8	negative regulation of lipid biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:0051094	2,3,4	positive regulation of developmental process	672	IMP	BRCA1
ENSG00000012048	GO:0051128	3,4	regulation of cellular component organization	672	IMP	BRCA1
ENSG00000012048	GO:0051128	3,4	regulation of cellular component organization	672	NAS	BRCA1
ENSG00000012048	GO:0051129	3,4,5	negative regulation of cellular component organization	672	NAS	BRCA1
ENSG00000012048	GO:0051239	2,3	regulation of multicellular organismal process	672	IMP	BRCA1
ENSG00000012048	GO:0051240	2,3,4	positive regulation of multicellular organismal process	672	IMP	BRCA1
ENSG00000012048	GO:0051252	5,6,7	regulation of RNA metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0051252	5,6,7	regulation of RNA metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0051252	5,6,7	regulation of RNA metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0051252	5,6,7	regulation of RNA metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0051252	5,6,7	regulation of RNA metabolic process	672	TAS	BRCA1
ENSG00000012048	GO:0051253	5,6,7,8	negative regulation of RNA metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0051254	5,6,7,8	positive regulation of RNA metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0051254	5,6,7,8	positive regulation of RNA metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0051254	5,6,7,8	positive regulation of RNA metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0051254	5,6,7,8	positive regulation of RNA metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0051298	3,4,5,6,9	centrosome duplication	672	NAS	BRCA1
ENSG00000012048	GO:0051493	5,6	regulation of cytoskeleton organization	672	NAS	BRCA1
ENSG00000012048	GO:0051494	5,6,7	negative regulation of cytoskeleton organization	672	NAS	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	IBA	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	IDA	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	IEA	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	NAS	BRCA1
ENSG00000012048	GO:0051716	2	cellular response to stimulus	672	TAS	BRCA1
ENSG00000012048	GO:0051726	3,4	regulation of cell cycle	672	IBA	BRCA1
ENSG00000012048	GO:0051726	3,4	regulation of cell cycle	672	IDA	BRCA1
ENSG00000012048	GO:0051726	3,4	regulation of cell cycle	672	IEA	BRCA1
ENSG00000012048	GO:0051726	3,4	regulation of cell cycle	672	IMP	BRCA1
ENSG00000012048	GO:0051726	3,4	regulation of cell cycle	672	NAS	BRCA1
ENSG00000012048	GO:0051865	10	protein autoubiquitination	672	IDA	BRCA1
ENSG00000012048	GO:0051865	10	protein autoubiquitination	672	IEA	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	NAS	BRCA1
ENSG00000012048	GO:0060255	4,5	regulation of macromolecule metabolic process	672	TAS	BRCA1
ENSG00000012048	GO:0060816	9,10,11,12	random inactivation of X chromosome	672	IEA	BRCA1
ENSG00000012048	GO:0061649	7	ubiquitin-modified histone reader activity	672	TAS	BRCA1
ENSG00000012048	GO:0062012	4,5	regulation of small molecule metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0062014	4,5,6	negative regulation of small molecule metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	IBA	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	IDA	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	IEA	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	IMP	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	NAS	BRCA1
ENSG00000012048	GO:0065007	1	biological regulation	672	TAS	BRCA1
ENSG00000012048	GO:0070647	7	protein modification by small protein conjugation or removal	672	IDA	BRCA1
ENSG00000012048	GO:0070647	7	protein modification by small protein conjugation or removal	672	IEA	BRCA1
ENSG00000012048	GO:0070887	3	cellular response to chemical stimulus	672	IDA	BRCA1
ENSG00000012048	GO:0070887	3	cellular response to chemical stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0070925	5	organelle assembly	672	NAS	BRCA1
ENSG00000012048	GO:0071214	3,4	cellular response to abiotic stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0071345	5	cellular response to cytokine stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0071356	6	cellular response to tumor necrosis factor	672	IMP	BRCA1
ENSG00000012048	GO:0071383	5	cellular response to steroid hormone stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0071396	4	cellular response to lipid	672	IMP	BRCA1
ENSG00000012048	GO:0071478	4,5	cellular response to radiation	672	IMP	BRCA1
ENSG00000012048	GO:0071479	5,6	cellular response to ionizing radiation	672	IMP	BRCA1
ENSG00000012048	GO:0071495	3	cellular response to endogenous stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0071680	4,5	response to indole-3-methanol	672	IDA	BRCA1
ENSG00000012048	GO:0071681	5,6	cellular response to indole-3-methanol	672	IDA	BRCA1
ENSG00000012048	GO:0071840	2	cellular component organization or biogenesis	672	IBA	BRCA1
ENSG00000012048	GO:0071840	2	cellular component organization or biogenesis	672	IEA	BRCA1
ENSG00000012048	GO:0071840	2	cellular component organization or biogenesis	672	IMP	BRCA1
ENSG00000012048	GO:0071840	2	cellular component organization or biogenesis	672	NAS	BRCA1
ENSG00000012048	GO:0071840	2	cellular component organization or biogenesis	672	TAS	BRCA1
ENSG00000012048	GO:0072330	7,8	monocarboxylic acid biosynthetic process	672	IEA	BRCA1
ENSG00000012048	GO:0072330	7,8	monocarboxylic acid biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:0072359	4,5	circulatory system development	672	IMP	BRCA1
ENSG00000012048	GO:0072593	3	reactive oxygen species metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	NAS	BRCA1
ENSG00000012048	GO:0080090	4,5	regulation of primary metabolic process	672	TAS	BRCA1
ENSG00000012048	GO:0080134	3,4	regulation of response to stress	672	IMP	BRCA1
ENSG00000012048	GO:0080134	3,4	regulation of response to stress	672	NAS	BRCA1
ENSG00000012048	GO:0080135	3,4,5	regulation of cellular response to stress	672	IMP	BRCA1
ENSG00000012048	GO:0080135	3,4,5	regulation of cellular response to stress	672	NAS	BRCA1
ENSG00000012048	GO:0085020	11	protein K6-linked ubiquitination	672	IDA	BRCA1
ENSG00000012048	GO:0085020	11	protein K6-linked ubiquitination	672	IEA	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	IBA	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	IDA	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	IEA	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	NAS	BRCA1
ENSG00000012048	GO:0090304	4,5	nucleic acid metabolic process	672	TAS	BRCA1
ENSG00000012048	GO:0097190	3,4,5	apoptotic signaling pathway	672	IDA	BRCA1
ENSG00000012048	GO:0097190	3,4,5	apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:0097191	4,5,6	extrinsic apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:0097193	4,5,6	intrinsic apoptotic signaling pathway	672	IDA	BRCA1
ENSG00000012048	GO:0097305	4	response to alcohol	672	IDA	BRCA1
ENSG00000012048	GO:0097306	5	cellular response to alcohol	672	IDA	BRCA1
ENSG00000012048	GO:0098534	4,5,7,8	centriole assembly	672	NAS	BRCA1
ENSG00000012048	GO:0104004	3	cellular response to environmental stimulus	672	IMP	BRCA1
ENSG00000012048	GO:0110025	6,7,8,9,10,11	DNA strand resection involved in replication fork processing	672	NAS	BRCA1
ENSG00000012048	GO:0140463	5	chromatin-protein adaptor activity	672	TAS	BRCA1
ENSG00000012048	GO:0140566	6	histone reader activity	672	TAS	BRCA1
ENSG00000012048	GO:0140694	6	membraneless organelle assembly	672	NAS	BRCA1
ENSG00000012048	GO:0140852	7	histone ubiquitin ligase activity	672	TAS	BRCA1
ENSG00000012048	GO:0140863	9	histone H2AK127 ubiquitin ligase activity	672	TAS	BRCA1
ENSG00000012048	GO:0140864	9	histone H2AK129 ubiquitin ligase activity	672	TAS	BRCA1
ENSG00000012048	GO:0140993	6	histone modifying activity	672	TAS	BRCA1
ENSG00000012048	GO:0141053	8	histone H2A ubiquitin ligase activity	672	TAS	BRCA1
ENSG00000012048	GO:0141187	5,6	nucleic acid biosynthetic process	672	IBA	BRCA1
ENSG00000012048	GO:0141187	5,6	nucleic acid biosynthetic process	672	IDA	BRCA1
ENSG00000012048	GO:0141187	5,6	nucleic acid biosynthetic process	672	IEA	BRCA1
ENSG00000012048	GO:0141187	5,6	nucleic acid biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:0141187	5,6	nucleic acid biosynthetic process	672	TAS	BRCA1
ENSG00000012048	GO:0141193	5,6,7	nuclear receptor-mediated signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:1901342	4,5,6,7	regulation of vasculature development	672	IMP	BRCA1
ENSG00000012048	GO:1901652	3	response to peptide	672	IMP	BRCA1
ENSG00000012048	GO:1901698	3	response to nitrogen compound	672	IDA	BRCA1
ENSG00000012048	GO:1901699	4	cellular response to nitrogen compound	672	IDA	BRCA1
ENSG00000012048	GO:1901700	3	response to oxygen-containing compound	672	IDA	BRCA1
ENSG00000012048	GO:1901701	4	cellular response to oxygen-containing compound	672	IDA	BRCA1
ENSG00000012048	GO:1901976	5,6,7,8,9	regulation of cell cycle checkpoint	672	NAS	BRCA1
ENSG00000012048	GO:1901987	4,5,6	regulation of cell cycle phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1901987	4,5,6	regulation of cell cycle phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1901987	4,5,6	regulation of cell cycle phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1901987	4,5,6	regulation of cell cycle phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1901988	4,5,6,7	negative regulation of cell cycle phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1901988	4,5,6,7	negative regulation of cell cycle phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1901988	4,5,6,7	negative regulation of cell cycle phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1901988	4,5,6,7	negative regulation of cell cycle phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1901990	5,6,7	regulation of mitotic cell cycle phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1901990	5,6,7	regulation of mitotic cell cycle phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1901990	5,6,7	regulation of mitotic cell cycle phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1901990	5,6,7	regulation of mitotic cell cycle phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1901991	5,6,7,8	negative regulation of mitotic cell cycle phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1901991	5,6,7,8	negative regulation of mitotic cell cycle phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1901991	5,6,7,8	negative regulation of mitotic cell cycle phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1901991	5,6,7,8	negative regulation of mitotic cell cycle phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1902041	6,7,8	regulation of extrinsic apoptotic signaling pathway via death domain receptors	672	IMP	BRCA1
ENSG00000012048	GO:1902042	6,7,8,9	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	672	IMP	BRCA1
ENSG00000012048	GO:1902115	4,5,6	regulation of organelle assembly	672	NAS	BRCA1
ENSG00000012048	GO:1902116	5,6,7	negative regulation of organelle assembly	672	NAS	BRCA1
ENSG00000012048	GO:1902531	4,5,6	regulation of intracellular signal transduction	672	IMP	BRCA1
ENSG00000012048	GO:1902531	4,5,6	regulation of intracellular signal transduction	672	NAS	BRCA1
ENSG00000012048	GO:1902532	4,5,6,7	negative regulation of intracellular signal transduction	672	IMP	BRCA1
ENSG00000012048	GO:1902679	6,7,8,9	negative regulation of RNA biosynthetic process	672	IDA	BRCA1
ENSG00000012048	GO:1902680	6,7,8,9	positive regulation of RNA biosynthetic process	672	IBA	BRCA1
ENSG00000012048	GO:1902680	6,7,8,9	positive regulation of RNA biosynthetic process	672	IDA	BRCA1
ENSG00000012048	GO:1902680	6,7,8,9	positive regulation of RNA biosynthetic process	672	IEA	BRCA1
ENSG00000012048	GO:1902680	6,7,8,9	positive regulation of RNA biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:1902749	5,6,7	regulation of cell cycle G2/M phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1902749	5,6,7	regulation of cell cycle G2/M phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1902749	5,6,7	regulation of cell cycle G2/M phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1902749	5,6,7	regulation of cell cycle G2/M phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1902750	5,6,7,8	negative regulation of cell cycle G2/M phase transition	672	IBA	BRCA1
ENSG00000012048	GO:1902750	5,6,7,8	negative regulation of cell cycle G2/M phase transition	672	IEA	BRCA1
ENSG00000012048	GO:1902750	5,6,7,8	negative regulation of cell cycle G2/M phase transition	672	IMP	BRCA1
ENSG00000012048	GO:1902750	5,6,7,8	negative regulation of cell cycle G2/M phase transition	672	NAS	BRCA1
ENSG00000012048	GO:1903047	3,4	mitotic cell cycle process	672	IBA	BRCA1
ENSG00000012048	GO:1903047	3,4	mitotic cell cycle process	672	IEA	BRCA1
ENSG00000012048	GO:1903047	3,4	mitotic cell cycle process	672	IMP	BRCA1
ENSG00000012048	GO:1903047	3,4	mitotic cell cycle process	672	NAS	BRCA1
ENSG00000012048	GO:1904018	3,4,5,6,7,8	positive regulation of vasculature development	672	IMP	BRCA1
ENSG00000012048	GO:2000001	4,5,6,7,8,9,10,11	regulation of DNA damage checkpoint	672	NAS	BRCA1
ENSG00000012048	GO:2000026	3,4	regulation of multicellular organismal development	672	IMP	BRCA1
ENSG00000012048	GO:2000377	4,5	regulation of reactive oxygen species metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:2000378	4,5,6	negative regulation of reactive oxygen species metabolic process	672	IMP	BRCA1
ENSG00000012048	GO:2001141	6,7,8	regulation of RNA biosynthetic process	672	IBA	BRCA1
ENSG00000012048	GO:2001141	6,7,8	regulation of RNA biosynthetic process	672	IDA	BRCA1
ENSG00000012048	GO:2001141	6,7,8	regulation of RNA biosynthetic process	672	IEA	BRCA1
ENSG00000012048	GO:2001141	6,7,8	regulation of RNA biosynthetic process	672	IMP	BRCA1
ENSG00000012048	GO:2001141	6,7,8	regulation of RNA biosynthetic process	672	TAS	BRCA1
ENSG00000012048	GO:2001233	4,5,6	regulation of apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:2001234	4,5,6,7	negative regulation of apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:2001236	5,6,7	regulation of extrinsic apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000012048	GO:2001237	5,6,7,8	negative regulation of extrinsic apoptotic signaling pathway	672	IMP	BRCA1
ENSG00000157764	GO:0000165	5,6,7	MAPK cascade	673	IBA	BRAF
ENSG00000157764	GO:0000165	5,6,7	MAPK cascade	673	IDA	BRAF
ENSG00000157764	GO:0000165	5,6,7	MAPK cascade	673	IEA	BRAF
ENSG00000157764	GO:0000165	5,6,7	MAPK cascade	673	IMP	BRAF
ENSG00000157764	GO:0000902	3,4	cell morphogenesis	673	IEA	BRAF
ENSG00000157764	GO:0001667	4	ameboidal-type cell migration	673	IEA	BRAF
ENSG00000157764	GO:0001775	2	cell activation	673	IEA	BRAF
ENSG00000157764	GO:0001932	7,8	regulation of protein phosphorylation	673	IDA	BRAF
ENSG00000157764	GO:0001934	7,8,9	positive regulation of protein phosphorylation	673	IDA	BRAF
ENSG00000157764	GO:0002244	4,5,6	hematopoietic progenitor cell differentiation	673	IEA	BRAF
ENSG00000157764	GO:0002253	2,4,5,6	activation of immune response	673	IEA	BRAF
ENSG00000157764	GO:0002318	5,6,7	myeloid progenitor cell differentiation	673	IEA	BRAF
ENSG00000157764	GO:0002360	4,5,6,7,8,9,10	T cell lineage commitment	673	IEA	BRAF
ENSG00000157764	GO:0002376	1	immune system process	673	IEA	BRAF
ENSG00000157764	GO:0002429	4,5,6,7,8	immune response-activating cell surface receptor signaling pathway	673	IEA	BRAF
ENSG00000157764	GO:0002520	2,4,5	immune system development	673	IEA	BRAF
ENSG00000157764	GO:0002521	4,5,6	leukocyte differentiation	673	IEA	BRAF
ENSG00000157764	GO:0002682	2,3	regulation of immune system process	673	IEA	BRAF
ENSG00000157764	GO:0002684	2,3,4	positive regulation of immune system process	673	IEA	BRAF
ENSG00000157764	GO:0002694	3,4,5	regulation of leukocyte activation	673	IEA	BRAF
ENSG00000157764	GO:0002757	3,4,5,6,7	immune response-activating signaling pathway	673	IEA	BRAF
ENSG00000157764	GO:0002764	3,4,5	immune response-regulating signaling pathway	673	IEA	BRAF
ENSG00000157764	GO:0002768	4,5,6	immune response-regulating cell surface receptor signaling pathway	673	IEA	BRAF
ENSG00000157764	GO:0003008	2	system process	673	IEA	BRAF
ENSG00000157764	GO:0004708	6,7,8	MAP kinase kinase activity	673	IMP	BRAF
ENSG00000157764	GO:0004709	6,7,8	MAP kinase kinase kinase activity	673	IBA	BRAF
ENSG00000157764	GO:0006468	6	protein phosphorylation	673	IDA	BRAF
ENSG00000157764	GO:0006468	6	protein phosphorylation	673	TAS	BRAF
ENSG00000157764	GO:0006793	3	phosphorus metabolic process	673	IDA	BRAF
ENSG00000157764	GO:0006793	3	phosphorus metabolic process	673	TAS	BRAF
ENSG00000157764	GO:0006796	4	phosphate-containing compound metabolic process	673	IDA	BRAF
ENSG00000157764	GO:0006796	4	phosphate-containing compound metabolic process	673	TAS	BRAF
ENSG00000157764	GO:0006810	3	transport	673	IDA	BRAF
ENSG00000157764	GO:0006810	3	transport	673	IEA	BRAF
ENSG00000157764	GO:0006836	4	neurotransmitter transport	673	IEA	BRAF
ENSG00000157764	GO:0006887	3,4,5,6	exocytosis	673	IEA	BRAF
ENSG00000157764	GO:0006915	4	apoptotic process	673	IDA	BRAF
ENSG00000157764	GO:0006915	4	apoptotic process	673	IEA	BRAF
ENSG00000157764	GO:0006915	4	apoptotic process	673	TAS	BRAF
ENSG00000157764	GO:0006950	2	response to stress	673	IEA	BRAF
ENSG00000157764	GO:0006955	2	immune response	673	IEA	BRAF
ENSG00000157764	GO:0006996	4	organelle organization	673	IEA	BRAF
ENSG00000157764	GO:0007010	5	cytoskeleton organization	673	IEA	BRAF
ENSG00000157764	GO:0007015	4,5,7	actin filament organization	673	IEA	BRAF
ENSG00000157764	GO:0007154	2	cell communication	673	IBA	BRAF
ENSG00000157764	GO:0007154	2	cell communication	673	IDA	BRAF
ENSG00000157764	GO:0007154	2	cell communication	673	IEA	BRAF
ENSG00000157764	GO:0007154	2	cell communication	673	IMP	BRAF
ENSG00000157764	GO:0007155	2	cell adhesion	673	IEA	BRAF
ENSG00000157764	GO:0007165	2,3,4	signal transduction	673	IBA	BRAF
ENSG00000157764	GO:0007165	2,3,4	signal transduction	673	IDA	BRAF
